cat,a_cat,b_cat,to_x,to_y
651,255,1,317204.389575738,4973477.00060654
652,179,1,317204.366260373,4973477.00119593
653,143,1,317204.366260373,4973477.00119593
654,254,1,317204.366260373,4973477.00119593
655,882,1,317666.400867639,4975603.23195101
656,193,1,317002.226596693,4975090.54734885
657,1206,1,322851.301855198,4986203.55755922
658,251,1,322822.087018574,4985443.86433307
659,3081,1,322822.087018574,4985443.86433307
660,1053,1,322822.087018574,4985443.86433307
661,281,1,322822.087018574,4985443.86433307
662,1206,1,322822.087018574,4985443.86433307
663,3152,1,324377.669546799,4984458.87041483
664,1002,1,287645.081198471,4985655.13595961
665,314,1,287476.734994121,4985882.21060637
666,21,1,300619.311826162,4994549.69429269
667,520,1,316972.559788853,5003791.74556585
668,5,1,296107.093746894,5003002.05871254
669,242,1,307979.866318992,4974897.47812561
670,1086,1,305562.231846567,4975092.14634011
671,1750,1,323437.805770461,4997504.14609131
672,55,1,323219.246597872,4997506.86728289
673,62,1,316460.760470182,4988038.954337
674,49,1,314970.045780303,4991666.21669485
675,1854,1,313668.028481795,4988087.79932466
676,118,1,309426.85668059,4997887.17964469
677,63,1,318171.605447857,4990384.42317608
678,32,1,319798.279986929,4990606.34513611
679,30,1,297085.784438089,4993367.48195328
680,1067,1,286239.459088629,4996962.56344394
681,1420,1,295887.530968857,4997793.9141726
682,241,1,316146.087501666,4979881.67897979
683,226,1,317763.932894483,4979561.16194981
684,882,1,317823.944849854,4981263.59886848
685,1656,1,271976.199088442,4997970.11568257
686,118,1,271610.318732133,4999122.83231733
687,127,1,270323.546989762,5000677.76058755
688,1624,1,294265.585798572,4972026.4214349
689,283,1,288466.113838871,4977573.86176452
690,314,1,287263.166055482,4980691.53332843
691,258,1,318321.249397418,5002495.86856439
692,36,1,318321.249397418,5002495.86856439
693,545,1,318321.249397418,5002495.86856439
694,187,1,302700.901210886,4973846.19168863
695,239,1,302307.377819882,4974361.64090486
696,458,1,300103.883150183,4977179.0173164
697,1485,1,290864.282141815,4990811.03804974
698,54,1,312084.75585332,5000994.14898706
699,53,1,307887.131801926,4991464.6246382
700,45,1,308510.640476791,4991350.81036345
701,1057,1,307982.42380556,4999221.737769
702,242,1,308127.028686048,4979917.12452799
703,272,1,303325.081188522,5002836.97729901
704,186,1,303325.081188522,5002836.97729901
705,67,1,303325.081188522,5002836.97729901
706,138,1,278159.106703509,4997272.64530533
707,1854,1,296719.872376406,4988570.02535511
708,1493,1,314041.773771232,4975171.35873049
709,254,1,312254.880396648,4973602.47890138
710,257,1,312254.880396648,4973602.47890138
711,178,1,312254.880396648,4973602.47890138
712,255,1,312254.902731031,4973602.47829972
713,177,1,312254.902731031,4973602.47829972
714,195,1,314416.897129552,4974334.89123081
715,678,1,294563.571897952,5003085.726116
716,158,1,294563.571897952,5003085.726116
717,301,1,294563.571897952,5003085.726116
718,172,1,313779.127364837,4981271.35196169
719,1067,1,286018.631982802,4990531.35520906
720,72,1,292223.973822051,4998389.0208216
721,99,1,292702.46815581,4997504.05203028
722,215,1,309805.681781409,4981686.26225795
723,2778,1,324920.993660921,5001212.25711114
724,1002,1,303115.641455979,4985097.7569088
725,245,1,307863.462962398,4980160.71916266
726,230,1,306594.299254911,4981903.1139622
727,882,1,317729.062906429,4978620.44291783
728,1053,1,322549.218534545,4977450.16741475
729,1206,1,322549.218534545,4977450.16741475
730,251,1,322549.218534545,4977450.16741475
731,1121,1,322549.218534545,4977450.16741475
732,3081,1,322549.218534545,4977450.16741475
733,219,1,321686.523226641,4978191.56398053
734,810,1,317150.99221162,4992837.53506229
735,84,1,278272.445680019,4995712.14453049
736,3081,1,322566.375262087,4978174.92555626
737,1206,1,322645.664529062,4980469.52218014
738,1121,1,322645.664529062,4980469.52218014
739,3081,1,322645.664529062,4980469.52218014
740,281,1,322645.664529062,4980469.52218014
741,251,1,322645.664529062,4980469.52218014
742,281,1,322736.891861899,4983212.87365042
743,1121,1,322736.891861899,4983212.87365042
744,3081,1,322736.891861899,4983212.87365042
745,1206,1,322736.891861899,4983212.87365042
746,251,1,322736.891861899,4983212.87365042
747,1485,1,290649.011193002,4984185.87497213
748,187,1,299935.461748145,4973945.26858159
749,458,1,291278.947835348,4977499.77402983
750,1854,1,294038.156503048,4988643.30404054
751,836,1,324920.993660921,5001212.25711114
752,1373,1,323146.6179936,4994079.21699303
753,1050,1,323146.6179936,4994079.21699303
754,464,1,323146.6179936,4994079.21699303
755,280,1,323146.6179936,4994079.21699303
756,3082,1,323146.6179936,4994079.21699303
757,332,1,323146.6179936,4994079.21699303
758,326,1,323146.6179936,4994079.21699303
759,1501,1,327621.742196911,4983700.44323916
760,1841,1,297928.665001374,4980495.54883001
761,63,1,318266.209804028,4993209.32759336
762,56,1,310524.451691998,5002514.2313312
763,21,1,300782.570708942,5000172.41462014
764,174,1,297604.798002599,4985296.1719284
765,245,1,304598.372672189,4980227.77470911
766,256,1,319652.721335903,4979829.85293018
767,11,1,313668.004402434,4988087.80005089
768,247,1,314591.65116025,4986444.52941902
769,1840,1,313106.503544754,4984377.62993329
770,57,1,305299.735569851,4991971.91523998
771,7,1,295418.764307324,4984151.82403701
772,1420,1,295418.764307324,4984151.82403701
773,72,1,281464.769371266,4998763.99839229
774,613,1,281650.318333774,5000408.51691758
775,118,1,283902.497989976,4998655.83524677
776,1198,1,315244.883513773,5000568.06945318
777,177,1,319503.744037808,4973421.74314348
778,255,1,319503.744037808,4973421.74314348
779,153,1,319503.744037808,4973421.74314348
780,212,1,319503.72274625,4973421.7436242
781,152,1,319503.72274625,4973421.7436242
782,237,1,304292.876752737,4977013.67177807
783,272,1,301314.514050127,5002894.4213333
784,186,1,301314.514050127,5002894.4213333
785,67,1,301314.514050127,5002894.4213333
786,1468,1,320110.526975607,5000667.05272081
787,187,1,298373.686357676,4974003.39343885
788,249,1,303245.223939617,4978081.43536774
789,174,1,300295.126277614,4985203.70083148
790,1447,1,300296.211764133,4985240.39785962
791,1447,1,300530.668154455,4986098.55852399
792,165,1,318697.338650697,4984726.41592827
793,158,1,295936.515180509,5003026.65132072
794,301,1,295936.515180509,5003026.65132072
795,402,1,295936.515180509,5003026.65132072
796,900,1,321460.623703761,4970629.5883978
797,900,1,321476.364349161,4971593.59976413
798,1840,1,313600.837517403,4980292.98035592
799,10,1,313594.508021682,4980958.03831845
800,198,1,299796.987094961,4971028.55326085
801,56,1,309972.624468678,4987368.55127535
802,215,1,309972.624468678,4987368.55127535
803,174,1,305745.037327144,4985037.17842164
804,1207,1,323235.034048693,4997068.24990423
805,97,1,292686.31826652,4993516.97567115
806,159,1,290969.351241812,4993501.79633523
807,243,1,311388.441776262,4980889.3491784
808,11,1,299694.137774671,4988460.65288718
809,249,1,303445.501049439,4983494.41814051
810,105,1,278350.501723282,4995647.89182446
811,99,1,292525.784511181,4992281.15499534
812,99,1,292549.635418435,4992937.76562592
813,251,1,322566.375262087,4978174.92555626
814,1121,1,322566.375262087,4978174.92555626
815,1206,1,322566.375262087,4978174.92555626
816,1053,1,322566.375262087,4978174.92555626
817,281,1,322566.375262087,4978174.92555626
818,1347,1,322645.02847406,4978153.15597098
819,810,1,299397.535841678,4993283.43615624
820,182,1,322081.642815457,4987047.45108319
821,1854,1,292163.397943063,4988717.03478256
822,1840,1,313528.058927923,4996095.34147224
823,35,1,316899.103995502,4996087.53779815
824,999,1,313641.783789869,4980881.09006871
825,1841,1,313548.132449307,4980021.55454425
826,118,1,295568.309659992,4998275.68098602
827,5,1,295858.225464568,4996738.78195039
828,78,1,273682.981660281,5001998.0543982
829,72,1,275601.309335417,4998961.13630973
830,810,1,296219.950127069,4993396.34453599
831,3704,1,327637.460396464,5002135.5533106
832,1121,1,322851.301855198,4986203.55755922
833,1053,1,322851.301855198,4986203.55755922
834,3081,1,322851.301855198,4986203.55755922
835,281,1,322851.301855198,4986203.55755922
836,251,1,322851.301855198,4986203.55755922
837,11,1,296719.852385567,4988570.02602303
838,326,1,323235.034048693,4997068.24990423
839,464,1,323235.034048693,4997068.24990423
840,332,1,323235.034048693,4997068.24990423
841,280,1,323235.034048693,4997068.24990423
842,3082,1,323235.034048693,4997068.24990423
843,1050,1,323235.034048693,4997068.24990423
844,1831,1,323235.034048693,4997068.24990423
845,1373,1,323235.034048693,4997068.24990423
846,41,1,323235.034048693,4997068.24990423
847,1854,1,316657.51768547,4988013.52439056
848,165,1,313888.532627,4984850.49503131
849,810,1,297085.808915129,4993367.48111664
850,252,1,319377.25132242,4979848.18356747
851,458,1,288466.133857713,4977573.86144578
852,1461,1,301822.691767119,4975495.87176831
853,1858,1,308526.329661613,4991368.29350815
854,118,1,277204.208830072,4998926.58844552
855,72,1,277204.208830072,4998926.58844552
856,1216,1,309805.681781409,4981686.26225795
857,56,1,309805.681781409,4981686.26225795
858,226,1,317729.062906429,4978620.44291783
859,256,1,320440.50655674,4979808.7765502
860,256,1,320030.142324229,4979822.13115861
861,73,1,281650.318333774,5000408.51691758
862,1447,1,300785.885708881,4986309.28211169
863,1447,1,300875.164334224,4986384.66196752
864,1914,1,318793.822293343,4984159.51165128
865,6,1,313600.837517403,4980292.98035592
866,164,1,313641.783789869,4980881.09006871
867,1485,1,290969.351241812,4993501.79633523
868,810,1,291093.835342314,4993570.35312317
869,246,1,305050.024092273,4983679.64451499
870,1852,1,305050.024092273,4983679.64451499
871,245,1,313548.132449307,4980021.55454425
872,72,1,295568.309659992,4998275.68098602
873,5,1,295887.530968857,4997793.9141726
874,1447,1,300592.235732566,4986153.97160133
875,1447,1,300621.251980419,4986178.72648771
876,1447,1,300896.912516956,4986597.05646463
877,1447,1,300944.418945775,4986490.52791501
878,1447,1,300944.263615449,4986496.24255144
