cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
111,810491,"1111919785",5115,"tertiary","430th Avenue","CH 13","B",88,1,"T","F",1,418565.448590651,4822821.0801473
112,93943,"18082642",5115,"tertiary","20th Street",,"B",0,0,"F","F",1,403817.380788872,4818645.14784326
113,17282,"15949599",5122,"residential",,,"B",0,0,"F","F",1,403531.252815499,4817042.88970279
114,92444,"18080753",5115,"tertiary","360th Avenue","CH 9","B",88,0,"F","F",1,407291.889909261,4823502.79694295
115,93714,"18082333",5122,"residential","370th Avenue",,"B",0,0,"F","F",1,408917.269492595,4824637.71294978
116,817222,"1125726380",5115,"tertiary","360th Avenue","CH 9","B",88,1,"T","F",1,407247.736208171,4820912.04617516
117,92844,"18081274",5122,"residential","340th Avenue",,"B",0,0,"F","F",1,404000.588227031,4818930.52203253
118,93857,"18082526",5122,"residential","345th Avenue",,"B",0,0,"F","F",1,404970.231780743,4830518.09615319
119,92555,"18080893",5121,"unclassified","100th Street",,"B",0,0,"F","F",1,403664.320163074,4831530.41417379
120,92555,"18080893",5121,"unclassified","100th Street",,"B",0,0,"F","F",1,404072.211916646,4831519.77370279
121,306907,"115026524",5122,"residential","330th Avenue",,"B",0,0,"F","F",1,402572.802540922,4831551.43881784
122,306887,"115024657",5114,"secondary","320th Avenue","CR 1","B",0,0,"F","F",1,400970.521816814,4832509.15012885
123,93314,"18081855",5122,"residential","400th Avenue",,"B",0,0,"F","F",1,413791.56238668,4825627.36280785
124,811092,"1113195582",5122,"residential","60th Street",,"B",0,1,"T","F",1,414286.211141758,4824920.02211535
125,582795,"765527038",5122,"residential","420th Avenue",,"B",0,1,"T","F",1,416974.264181392,4823916.31462207
126,810038,"1111224834",5113,"primary","State Highway 109","MN 109;CH 17","B",96,0,"F","F",1,424143.947685864,4845715.65877408
127,93553,"18082144",5122,"residential","180th Street",,"B",0,0,"F","F",1,424288.257437042,4844077.60596247
128,94320,"18083097",5122,"residential","170th Street",,"B",0,0,"F","F",1,422495.44374162,4842488.93175273
